Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
HP,Notebook,8,Windows,2.04,False,False,100.45466986113651,Intel Core i7,2000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,True,True,157.3505121487356,Intel Core i7,0,512,Nvidia
Asus,Notebook,4,Windows,1.5,False,False,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows,1.84,False,False,141.21199808219862,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows,2.23,False,False,141.21199808219862,Intel Core i5,1000,0,Nvidia
Lenovo,Notebook,16,Windows,2.5,False,False,141.21199808219862,Intel Core i7,0,0,AMD
HP,Workstation,8,Windows,3.0,False,True,127.33567457123111,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows,2.5,False,False,100.45466986113651,Intel Core i5,1000,0,AMD
MSI,Gaming,16,Windows,3.78,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows,1.88,False,False,141.21199808219862,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,16,Windows,2.8,True,True,209.8006828649808,Intel Core i7,0,512,Intel
MSI,Gaming,8,Windows,2.4,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,True,False,165.6321180513006,Intel Core i5,0,256,Intel
HP,Workstation,8,Windows,2.59,False,True,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,True,False,220.84282406840083,Intel Core i7,0,256,Intel
HP,Workstation,8,Windows,2.0,False,False,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,Ultrabook,8,Windows,1.26,False,False,176.23257360658386,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows,2.18,False,False,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,Notebook,8,Windows,1.88,False,False,141.21199808219862,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.27,True,True,209.8006828649808,Intel Core i7,0,256,Intel
Lenovo,Notebook,4,Other,1.9,False,False,100.45466986113651,Intel Core i3,1000,0,Intel
HP,Notebook,4,Windows,1.86,False,False,100.45466986113651,AMD Processor,500,0,AMD
Lenovo,Notebook,8,Other,2.32,False,False,141.21199808219862,Intel Core i5,1000,0,AMD
Dell,Gaming,8,Windows,2.62,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows,2.04,True,True,282.42399616439724,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.91,False,False,141.21199808219862,AMD Processor,0,256,AMD
MSI,Gaming,16,Windows,2.7,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Ultrabook,12,Windows,1.4,False,False,157.3505121487356,Intel Core i7,0,512,Intel
Lenovo,Notebook,8,Windows,2.5,False,False,141.21199808219862,Intel Core i5,0,0,AMD
HP,2 in 1 Convertible,8,Windows,1.48,True,False,220.84282406840083,Intel Core i7,0,512,Intel
Lenovo,Ultrabook,8,Windows,1.7,False,False,157.3505121487356,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows,1.7,False,False,157.3505121487356,Intel Core i7,1000,256,Nvidia
HP,Gaming,8,Windows,2.62,False,True,141.21199808219862,Intel Core i7,1000,0,Nvidia
Lenovo,Notebook,8,Windows,2.2,False,False,100.45466986113651,Intel Core i3,1000,0,Intel
HP,Notebook,4,Other,2.1,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Dell,Gaming,8,Windows,2.62,False,False,282.42399616439724,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,8,Windows,1.95,False,True,141.21199808219862,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows,2.2,False,False,141.21199808219862,Intel Core i3,1000,0,Nvidia
HP,Notebook,2,Windows,1.44,False,False,111.93520355955211,Other Intel Processor,0,0,Intel
MSI,Gaming,8,Windows,2.2,False,True,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,8,Windows,1.96,False,False,141.21199808219862,Intel Core i7,0,256,Intel
HP,Notebook,16,Windows,2.1,False,False,141.21199808219862,Intel Core i7,0,512,Intel
Asus,Notebook,4,Windows,2.2,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
Lenovo,Notebook,4,Other,2.1,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Lenovo,Notebook,8,Other,2.2,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
Asus,Notebook,4,Windows,2.0,False,False,157.3505121487356,Intel Core i3,0,256,Intel
Lenovo,Notebook,4,Windows,2.32,False,False,141.21199808219862,Intel Core i7,0,0,Intel
Lenovo,Gaming,16,Windows,3.31,False,True,141.21199808219862,Intel Core i7,0,512,Nvidia
MSI,Gaming,16,Windows,1.91,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,Notebook,4,Windows,2.07,False,False,100.45466986113651,Intel Core i3,500,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.36,True,True,209.8006828649808,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,6,Windows,1.54,False,False,141.21199808219862,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Other,1.98,False,False,141.21199808219862,Intel Core i7,0,256,Nvidia
Acer,Notebook,4,Windows,2.1,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
HP,Notebook,6,Windows,2.18,False,True,141.21199808219862,Intel Core i7,1000,0,Nvidia
Asus,Gaming,8,Windows,2.591,False,True,141.21199808219862,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.09,True,False,141.21199808219862,Intel Core i7,0,512,Intel
Acer,Notebook,4,Windows,2.23,False,False,141.21199808219862,Intel Core i5,0,256,Nvidia
Dell,Ultrabook,8,Other,1.23,True,False,276.053530085501,Intel Core i5,0,256,Intel
Acer,Gaming,16,Windows,4.2,False,True,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,8,Windows,2.4,False,True,141.21199808219862,Intel Core i5,1000,0,Nvidia
HP,Notebook,4,Windows,1.86,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Apple,Ultrabook,8,Mac,0.92,False,True,226.41554716935852,Other Intel Processor,0,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.6,True,True,165.6321180513006,Intel Core i5,0,256,Intel
HP,Notebook,12,Windows,2.21,False,True,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,4,Other,1.9,False,False,100.45466986113651,Intel Core i3,1000,0,AMD
Asus,Gaming,16,Windows,4.3,False,True,127.33567457123111,Intel Core i7,1000,512,Nvidia
Acer,Notebook,4,Other,2.1,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
MSI,Gaming,16,Windows,2.43,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows,2.3,False,False,100.45466986113651,Intel Core i3,0,128,AMD
Lenovo,Notebook,8,Other,2.2,False,False,100.45466986113651,Intel Core i7,500,0,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.0,True,False,141.21199808219862,Intel Core i7,0,512,Intel
Dell,Ultrabook,16,Windows,1.2,True,False,276.053530085501,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows,2.2,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows,2.36,False,False,141.21199808219862,Intel Core i5,0,256,AMD
HP,Notebook,8,Windows,1.91,False,False,100.45466986113651,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows,2.2,False,False,100.45466986113651,AMD Processor,500,0,AMD
Acer,Notebook,8,Windows,3.3,False,False,106.11306214269258,Intel Core i3,1000,0,Nvidia
Asus,Gaming,16,Windows,2.2,False,False,141.21199808219862,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac,0.92,False,True,226.41554716935852,Other Intel Processor,0,0,Intel
Asus,Notebook,16,Windows,2.2,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
MSI,Gaming,16,Windows,2.43,False,True,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.191,True,True,141.21199808219862,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.9,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Acer,Netbook,2,Other,1.3,False,False,135.0942111925629,Other Intel Processor,0,32,Intel
Acer,Notebook,4,Windows,3.3,False,False,106.11306214269258,Intel Core i3,1000,0,Nvidia
Lenovo,Notebook,8,Other,2.8,False,False,106.11306214269258,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows,2.6,False,True,141.21199808219862,Intel Core i7,1000,128,Nvidia
Acer,2 in 1 Convertible,8,Windows,1.2,True,True,157.3505121487356,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows,2.3,False,True,141.21199808219862,Intel Core i7,0,256,Intel
MSI,Gaming,8,Windows,2.2,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,Notebook,6,Windows,2.1,False,False,141.21199808219862,AMD Processor,1000,0,AMD
Dell,Ultrabook,8,Windows,1.26,True,False,176.23257360658386,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,True,False,146.86047800548656,Intel Core i3,500,0,Intel
Asus,Notebook,4,Windows,2.65,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
Dell,Ultrabook,8,Windows,1.29,True,False,276.053530085501,Intel Core i7,0,256,Intel
Dell,Notebook,4,Other,2.18,False,False,100.45466986113651,Intel Core i5,1000,0,Intel
Lenovo,Gaming,16,Windows,2.6,True,True,141.21199808219862,Intel Core i7,1000,128,Nvidia
MSI,Gaming,8,Windows,2.2,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,Netbook,16,Windows,1.3,True,True,176.23257360658386,Intel Core i7,0,512,Intel
Razer,Gaming,16,Windows,1.95,False,False,157.3505121487356,Intel Core i7,0,1000,Nvidia
Dell,Notebook,8,Windows,2.3,True,False,100.45466986113651,Intel Core i3,1000,0,Intel
MSI,Gaming,16,Windows,2.7,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,4,Mac,1.08,False,False,135.0942111925629,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,2.1,False,False,141.21199808219862,Intel Core i3,1000,0,Intel
HP,Ultrabook,8,Windows,1.54,False,False,209.8006828649808,Intel Core i7,0,256,Intel
Dell,Notebook,4,Windows,2.24,False,False,100.45466986113651,Intel Core i5,500,0,Intel
MSI,Gaming,8,Windows,2.3,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,16,Windows,1.4,False,True,165.6321180513006,Intel Core i7,0,512,Intel
Lenovo,Notebook,6,Windows,2.2,False,False,141.21199808219862,AMD Processor,0,256,AMD
Asus,Ultrabook,8,Windows,1.45,False,False,165.6321180513006,Intel Core i7,0,256,Intel
Acer,Notebook,4,Other,2.4,False,False,100.45466986113651,Intel Core i3,500,0,Intel
Dell,2 in 1 Convertible,16,Windows,2.77,True,False,127.33567457123111,Intel Core i7,0,512,Nvidia
HP,Notebook,4,Windows,1.54,False,False,157.3505121487356,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.5,False,True,141.21199808219862,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows,1.6,False,False,111.93520355955211,Intel Core i5,500,0,Intel
Asus,Gaming,16,Windows,2.34,False,True,141.21199808219862,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,8,Other,2.3,False,True,141.21199808219862,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows,1.24,True,False,276.053530085501,Intel Core i5,0,256,Intel
Dell,Notebook,4,Other,2.2,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
HP,Notebook,4,Windows,1.86,False,False,100.45466986113651,AMD Processor,500,0,AMD
Lenovo,Notebook,6,Windows,2.4,False,False,141.21199808219862,Intel Core i3,0,128,Nvidia
Lenovo,Notebook,8,Windows,1.9,False,True,157.3505121487356,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.2,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
Asus,Notebook,4,Windows,2.0,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows,4.0,False,True,127.33567457123111,Intel Core i7,1000,128,Nvidia
Dell,Notebook,4,Windows,2.29,False,False,100.45466986113651,Intel Core i3,500,0,Intel
Lenovo,Notebook,8,Windows,2.32,False,False,141.21199808219862,Intel Core i7,0,0,AMD
MSI,Gaming,8,Windows,2.4,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,True,False,157.3505121487356,Intel Core i5,0,128,Intel
Asus,Ultrabook,8,Windows,1.2,False,True,165.6321180513006,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,False,False,100.45466986113651,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other,2.4,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,False,True,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,False,False,141.21199808219862,AMD Processor,0,0,AMD
Dell,Notebook,8,Other,2.3,False,False,100.45466986113651,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,False,False,135.0942111925629,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,False,False,100.45466986113651,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,True,True,157.3505121487356,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,True,True,276.053530085501,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,False,False,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,False,False,100.45466986113651,Intel Core i7,1000,0,AMD
